danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity
0.717,0.4265,0.72,96.8935,-11.6205,1,5.5,0.161,0.13850555,0.129,0.03295,0,311040,41
0.142,0.99,0.154,179.577,-9.916,1,5,1.97E-05,0.851,0.0828,0.135,1,198067,34
0.67675,0.6128,0.6696,112.89035,-9.47145,0.5,5.35,0.335745,2.14E-07,0.18695,0.04059,0,237292.55,46.85
0.368,0.484,0.217,73.35,-6.214,0,9,0.523,0.174,0.0792,0.026,0,446240,46
0.7522,0.7624,0.6298,116.5786,-5.3414,0.4,7.4,0.093394,0.013948,0.15928,0.07602,0,218955.6,42
0.57,0.63,0.571,168.8983333,-6.102333333,0,6.666666667,0.327766667,1.04E-06,0.104266667,0.280666667,0,216485.3333,51
0.504,0.795,0.22,95.028,-6.383,1,5,0.000687,0.0041,0.433,0.0411,1,331600,50
0.583850746,0.853447761,0.755334328,126.1795075,-7.801149254,0.76119403,4.656716418,0.045071618,0.406062367,0.17120597,0.044816418,0,293758.597,39.70149254
0.597,0.885,0.935,117.696,-8.691,1,0,0.00183,0.525,0.212,0.0438,0,543440,37
0.6258125,0.7066875,0.89421875,124.2797813,-6.47975,0.96875,5.0625,0.255559656,0.027102684,0.1833625,0.05318125,0,150928.6875,25.75
0.6545,0.8725,0.949,132.276,-5.646,1,5,0.3,0,0.141,0.0353,0,157913.5,47
0.40262069,0.333703448,0.434351724,105.6069483,-12.13389655,0.810344828,5.310344828,0.743931034,0.000218096,0.231441379,0.033281034,0,168870.3276,24.18965517
0.673582524,0.523514563,0.709961165,116.0482427,-11.61228155,0.59223301,4.495145631,0.31531767,0.020056033,0.144756311,0.041818447,0,273574.4272,40.23300971
0.6535,0.5605,0.3815,149.8255,-6.3165,1,8,0.1665,8.20E-05,0.1225,0.1019,0,240200,48.5
0.689,0.652,0.702,90.997,-6.476,1,1,0.189,0,0.0355,0.159,0,236547,47
0.54,0.3095,0.338,86.8215,-9.837,0.5,9,0.8565,0.00284,0.7285,0.03505,0,303882.5,40
0.585214286,0.502071429,0.584,107.0504286,-10.68321429,0.857142857,5.785714286,0.569642857,0.000329962,0.200035714,0.058714286,0,219454.2857,43.21428571
0.56838961,0.519144156,0.432549351,116.9293247,-11.3931039,0.571428571,4.428571429,0.387851948,0.155853358,0.17807013,0.039053247,0,269049.4675,38.61038961
0.4223125,0.0554875,0.42510625,107.621875,-26.2658125,0.625,4.4375,0.9864375,0.517524238,0.11803125,0.06945625,0,176445.75,13.9375
0.617145038,0.53021145,0.646992366,116.8670687,-11.88526718,0.954198473,5.061068702,0.234462901,0.000935305,0.152998473,0.042803817,0,200708.3053,35.89312977
0.712,0.477,0.901,90.375,-17.702,0,11,0.206,0.000308,0.111,0.0523,0,232493,49
0.547857143,0.554095238,0.715857143,125.901,-8.966904762,0.571428571,4.857142857,0.53067619,0.069854442,0.163895238,0.03782381,0,240019.3333,28.38095238
0.602157895,0.643789474,0.568526316,127.8705263,-9.049315789,0.894736842,4.263157895,0.136124211,5.22E-05,0.136231579,0.034389474,0,206355.0526,46.05263158
0.394,0.575333333,0.422666667,143.006,-7.780666667,0.333333333,6.333333333,0.017366667,0.05886,0.0866,0.040866667,0,452706.6667,50
0.393,0.599,0.344,112.657,-7.337,1,9,0.308,0.000333,0.201,0.0332,0,486773,56
0.55075,0.5045,0.7105,125.781,-12.61225,0.5,2.75,0.35615,1.76E-05,0.116125,0.04625,0,299876.75,30.25
0.418,0.592,0.457,141.973,-7.045,0,7,0.57,2.30E-05,0.223,0.043,0,274333,25
0.5708,0.3211,0.6741,116.0878,-17.7049,0.2,4.5,0.5445,0.202283415,0.13751,0.04045,0,154930.7,27.4
0.542,0.326,0.5815,144.442,-12.974,1,7,0.721,0,0.2695,0.0325,0,188606.5,34
0.582575758,0.40730303,0.749515152,119.0397273,-10.96278788,0.757575758,5.121212121,0.62230303,1.18E-05,0.197584848,0.043824242,0,150848.0909,34.72727273
0.723375,0.54375,0.64875,109.539375,-12.847375,0.5,3.25,0.23995,0.003409294,0.1607125,0.0466375,0,247958.375,34
0.687,0.339,0.344,119.822,-11.935,0,0,0.37,3.88E-06,0.307,0.0381,0,376426,36
0.551625,0.558375,0.3796875,114.194375,-7.635125,0.8125,3.125,0.36569375,2.69E-05,0.11243125,0.03266875,0,233930.875,51.3125
0.625,0.573,0.355,113.439,-8.779,0.333333333,6.333333333,0.771333333,0.366666667,0.087233333,0.046366667,0,311708.3333,53
0.552428571,0.804,0.560142857,121.2911429,-6.731857143,0.571428571,7.142857143,0.005720314,0.345714286,0.188571429,0.0329,0,234618.7143,50.57142857
0.585,0.553666667,0.537,112.8073333,-9.160333333,0.666666667,5.666666667,0.649333333,0.00020849,0.112733333,0.0687,0,311475.3333,35.33333333
0.644545455,0.674090909,0.713636364,117.7431818,-8.384181818,1,6.363636364,0.132954545,0.000205777,0.167990909,0.032154545,0,202586.7273,42
0.457,0.383,0.485,125.591,-17.3525,0,7,0.666,0.8085,0.1182,0.05145,0,404893.5,31.5
0.341659016,0.120574951,0.222836721,94.9056541,-23.09499508,0.637704918,5.563934426,0.989765574,0.87937623,0.183748033,0.043191475,0,274531.4803,3.53442623
0.498083333,0.193233333,0.553666667,97.61825,-20.1795,0.416666667,4.25,0.888333333,0.587775,0.1373,0.046041667,0,301754.4167,14.16666667
0.596083333,0.406,0.754666667,132.81625,-12.8175,0.666666667,6.25,0.904833333,0.78329,0.153566667,0.065116667,0,177283.3333,6.25
0.6135,0.57075,0.55775,115.77125,-11.44575,0.5,6,0.453,0.0026375,0.24725,0.0402,0,307948.75,51.5
0.743666667,0.721333333,0.633333333,122.288,-5.516333333,0.333333333,6,0.127557333,0.00024369,0.163833333,0.048433333,0,194571,53.66666667
0.4585,0.2455,0.335,136.054,-15.8085,0,3.5,0.928,0.7965,0.1135,0.04665,0,331133,49.5
0.718944444,0.355375926,0.710416667,115.4863704,-16.9685,0.666666667,4.074074074,0.505972222,0.382599969,0.125294444,0.045764815,0,174149.6481,40.07407407
0.5595,0.6115,0.8305,102.5415,-8.226,0.5,8,0.30025,0.0369195,0.226,0.02825,0,291106.5,49.5
0.7185,0.7115,0.7225,125.774,-8.4015,0.5,4.5,0.07657,0.37115,0.1195,0.0384,0,441713.5,36.5
0.798,0.621,0.691,130.237,-6.844,1,8,0.025,0.000388,0.309,0.038,0,366307,36
0.266888889,0.93,0.201522222,146.5968889,-8.935111111,0.666666667,6.111111111,0.011609,0.009365111,0.331422222,0.073788889,0,192247.4444,32.88888889
0.60012,0.40576,0.744,114.06696,-7.17128,1,6.48,0.64008,2.25E-05,0.120868,0.0482,0,170997.6,40.92
0.41,0.908666667,0.646666667,191.782,-9.229,1,4,0.458666667,0,0.184666667,0.437,0,241822.3333,58.66666667
0.738761905,0.455238095,0.819809524,115.1318095,-11.65019048,0.857142857,6.333333333,0.225147619,0.000783507,0.156585714,0.054414286,0,206273.0952,39.38095238
0.557666667,0.27,0.362333333,99.98666667,-16.33266667,1,2,0.477666667,0.008793333,0.166666667,0.031866667,0,227034.6667,32.66666667
0.52,0.7445,0.725,116.01,-5.07,0,6,0.2096,6.45E-06,0.157,0.04955,0,200260,37
0.63625,0.139155,0.44998,103.10985,-20.8793,0.7,3.55,0.9564,0.000302967,0.166845,0.38255,0,251920.05,14.4
0.627440367,0.617697248,0.809844037,126.1875963,-10.249,0.80733945,4.366972477,0.681914771,0.120560722,0.189144037,0.061288073,0,156686.2294,29.68807339
0.619,0.341,0.79,127.241,-12.511,1,3,0.956,6.03E-06,0.878,0.0425,0,276493,37
0.501,0.5075,0.6915,138.6965,-12.0475,1,11,0.9785,0.482036,0.2295,0.2495,0,92527,3
0.465133333,0.20842,0.366266667,123.8606667,-19.841,0.933333333,4,0.531006667,0.12578056,0.11892,0.033926667,0,261159.0667,36.93333333
0.394,0.778,0.3565,115.0225,-9.6085,0.5,9,0.059835,0.48015,0.2785,0.137,0,220813.5,37.5
0.5045,0.863,0.6135,121.743,-6.3265,1,6.5,0.485,1.71E-06,0.20565,0.197,0,189173,34.5
0.507857143,0.795285714,0.668571429,149.679,-4.261571429,0.857142857,3.142857143,0.004426,0,0.170214286,0.054614286,0,208070.4286,45.71428571
0.559625,0.454,0.376875,109.959,-9.9445,0.375,6.25,0.29515,1.78E-05,0.1699375,0.031,0,255708.25,50.5
0.5505,0.5975,0.6175,84.2575,-7.957,0.5,2.5,0.6475,0.051455,0.1196,0.0384,0,333846.5,34.5
0.548166667,0.674,0.852833333,159.2625,-11.31383333,1,5.5,0.085671667,0.000410032,0.196366667,0.107133333,0,154459,31.66666667
0.637,0.612,0.711,76.295,-7.298,1,1,0.0314,0.000326,0.155,0.0661,0,191160,51
0.209,0.340866667,0.115133333,112.48,-20.02966667,0.333333333,3.333333333,0.896666667,0.913333333,0.095133333,0.037666667,0,717688.6667,34.66666667
0.4576,0.4529,0.4745,106.2169,-9.754,0.3,4,0.6685,6.71E-05,0.3333,0.12982,0,214706.7,40.9
0.730333333,0.744333333,0.766,109.2523333,-5.884666667,1,9,0.289333333,0.190666667,0.1407,0.040333333,0,268022.3333,41.33333333
0.67,0.538333333,0.333,91.86133333,-10.88366667,1,3.333333333,0.024773333,0.080813333,0.144666667,0.174,0.333333333,204795.3333,37
0.565714286,0.738095238,0.548047619,119.3173333,-5.817238095,0.761904762,6.285714286,0.177419524,0.006987895,0.197552381,0.041457143,0,224614.5714,49.0952381
0.535,0.825,0.701,101.938,-9.687,1,0,0.00764,9.70E-05,0.0986,0.0626,0,157893,41
0.481,0.463,0.515666667,106.429,-7.698666667,0.666666667,6.333333333,0.557666667,0.004266667,0.205333333,0.044433333,0,150942,36.66666667
0.7865,0.5465,0.867,132.521,-11.153,0.5,4.5,0.32391,0.000431,0.37155,0.04595,0,327950,33.5
0.524,0.0869,0.478,168.412,-15.089,0,5,0.905,0,0.115,0.114,0,129040,31
0.645833333,0.754,0.809333333,112.7871667,-6.697833333,0.333333333,4.666666667,0.280491667,0.00147003,0.1143,0.044133333,0,236531.1667,59.16666667
0.405,0.589,0.808,83.373,-7.51,0,6,0.252,0,0.661,0.0586,0,287227,57
0.735,0.401,0.524,174.008,-11.674,1,7,0.0498,0,0.15,0.103,0,211960,41
0.558692308,0.634615385,0.74,135.1918462,-8.490692308,0.615384615,6.076923077,0.320893846,0.021610615,0.161253846,0.069623077,0,163782.5385,29.76923077
0.52,0.0204,0.367,92.717,-25.37,0,2,0.974,0.0812,0.242,0.041,0,162427,47
0.645735294,0.663147059,0.650005882,124.6283824,-8.924117647,0.794117647,4.441176471,0.273036147,0.004534988,0.222611765,0.038570588,0,233294.5588,45.61764706
0.645666667,0.479888889,0.594222222,113.5681111,-11.61011111,0.666666667,5.444444444,0.517911111,0.01276509,0.145255556,0.058222222,0,249546.6667,39
0.702333333,0.507,0.631666667,117.9516667,-14.56133333,0.666666667,7,0.382766667,0.009434167,0.137733333,0.0732,0,286209,28.66666667
0.3034,0.8974,0.577,145.5378,-7.7972,0.6,4.2,0.0135838,0.00011778,0.2138,0.05468,0,162722.6,29.2
0.6346,0.4876,0.503133333,124.9437333,-9.767266667,0.933333333,5.866666667,0.5758,1.78E-05,0.239353333,0.322066667,0,279319.1333,48.2
0.463,0.154,0.319,137.325,-13.922,0,2,0.854,1.11E-06,0.701,0.0364,0,362893,38
0.206,0.968,0.187,168.116,-3.648,0,9,0.000309,0.00959,0.253,0.201,0,79333,43
0.389,0.616,0.716,145.461,-8.747,0,1,0.453,0,0.916,0.284,0,289227,42
0.63492,0.49428,0.52204,118.55392,-13.0714,0.8,6.28,0.355456,0.021196226,0.153492,0.03492,0,257692.96,44.92
0.524333333,0.816,0.784333333,129.5256667,-11.957,0.666666667,2.666666667,0.533366667,0.661466667,0.1636,0.08405,0,176597.8333,12.83333333
0.590333333,0.670333333,0.720666667,149.6476667,-8.309,1,3.333333333,0.241366667,0.1131296,0.1721,0.032733333,0,228124.6667,37
0.694,0.947,0.288,130.024,-1.721,1,2,0.00625,0.256,0.117,0.081,0,228010,48
0.65553125,0.64465625,0.57365625,115.3189063,-7.95028125,0.71875,4.75,0.142647813,0.161339409,0.206740625,0.069078125,0.03125,238806.9375,47.125
0.457,0.568555556,0.622244444,121.9265778,-12.19224444,0.711111111,5.288888889,0.28593486,0.059683383,0.212395556,0.052564444,0,303499.8889,30.44444444
0.601166667,0.744833333,0.638,115.5336667,-4.795833333,0.833333333,4.5,0.171191833,0.000335717,0.139316667,0.0318,0,243332.6667,36.16666667
0.539166667,0.673,0.437416667,118.0213333,-5.244583333,1,5.5,0.290866667,1.29E-06,0.134575,0.039283333,0,224597.8333,52
0.620153846,0.778076923,0.656384615,116.5858462,-6.503692308,0.692307692,4,0.176438462,3.28E-05,0.195046154,0.040661538,0,250819.5385,45
0.359,0.647,0.471,179.764,-6.352,1,5,0.112,0.00066,0.166,0.0293,0,311707,48
0.3705,0.392,0.1875,128.39,-11.7185,0.5,5.5,0.2373,7.69E-05,0.129,0.03,0,363333.5,35.5
0.716,0.598678571,0.620142857,114.1571071,-7.113428571,0.571428571,4.928571429,0.276902857,1.51E-06,0.181339286,0.119853571,0.107142857,260623.3929,46.39285714
0.836,0.549,0.843,110.028,-6.765,1,0,0.614,0,0.248,0.152,0,238200,50
0.823333333,0.613,0.817333333,133.1546667,-7.692,0.333333333,8,0.056456667,0.40819,0.0972,0.050433333,0,335378,49.33333333
0.457041667,0.765625,0.518875,130.1493333,-10.44854167,0.75,6.833333333,0.043031879,0.142350833,0.2172625,0.036770833,0,250586.625,41.20833333
0.538,0.6275,0.714,187.7395,-11.4,0.5,8,0.0629,0.02935,0.112,0.047,0,334766.5,39.5
0.698,0.822,0.674,144.686,-4.561,1,7,0.43,4.73E-05,0.27,0.241,0,155427,38
0.2951875,0.9643125,0.29125,124.1014375,-5.577125,0.625,6.125,0.001264045,0.239710924,0.2471125,0.2251875,0,280822.5,38.625
0.752,0.4725,0.4065,135.652,-10.818,0,2,0.537,0.008345,0.1111,0.05045,0,241166.5,50
0.648666667,0.870166667,0.7325,113.6375,-6.2925,0.666666667,6.666666667,0.079883333,0.000143162,0.1748,0.0651,0,224145.1667,55.83333333
0.463333333,0.929666667,0.582,152.4673333,-2.965333333,1,8.666666667,0.001419333,0.000158133,0.180733333,0.054,0.666666667,187329,52
0.625714286,0.702857143,0.811571429,124.2610714,-8.876285714,0.928571429,6.428571429,0.264785714,0.055765984,0.229835714,0.04305,0,204224.7857,34.35714286
0.53925,0.468125,0.725,131.049375,-7.572,0.875,4.75,0.817,0.00036832,0.2200375,0.0542,0,151378.25,14.75
0.773333333,0.779,0.520333333,143.9806667,-4.343333333,0.666666667,6.666666667,0.0152,0.000305167,0.143433333,0.1045,0,223271,50
0.669,0.459,0.564,95.412,-9.041,1,9,0.422,0.244,0.101,0.0289,0,258800,52
0.5298,0.3946,0.4938,110.598,-12.2421,0.4,4.3,0.7016,0.218593,0.14055,0.03999,0,370294.7,21.8
0.612,0.613,0.789,93.874,-13.218,1,5,0.234,0.0179,0.192,0.0363,0,364307,26
0.521333333,0.6025,0.651833333,115.6441667,-12.02533333,1,7.5,0.21958,0.005787817,0.28325,0.04885,0,196266.6667,32.83333333
0.644,0.293,0.845,72.192,-10.507,0,6,0.993,0.934,0.457,0.0463,0,171267,0
0.65,0.706,0.202,116.852,-8.595,1,7,5.95E-05,0.688,0.091,0.0512,0,306427,36
0.462,0.731,0.38,175.022,-6.476,1,10,0.000622,0.129,0.238,0.0428,0,410093,42
0.562,0.542,0.518,136.081,-12.888,1,9,0.367,0.176,0.132,0.0299,0,359293,44
0.57075,0.69775,0.53825,123.02,-7.20925,0.75,5,0.16375,0.00040938,0.2275,0.027325,0,237366.75,55
0.231,0.187,0.34,177.923,-14.619,1,5,0.744,8.94E-06,0.365,0.037,0,199933,12
0.747714286,0.667214286,0.648357143,114.3945714,-8.851071429,0.357142857,6.214285714,0.028458571,0.000931581,0.282557143,0.073107143,0,283421.9286,40.92857143
0.428,0.7455,0.08835,112.8575,-8.3235,0.5,2.5,0.0656,0.354,0.1127,0.04955,0,307380,44.5
0.763,0.614,0.617,110.9295,-7.309,0.5,10,0.218615,0,0.1946,0.07185,0,251666,41
0.706,0.613,0.757,130.006,-7.876,1,0,0.41,1.01E-05,0.134,0.0567,0,241227,35
0.572333333,0.40228,0.4266,122.3574,-12.47366667,0.533333333,7.4,0.531404667,0.026652859,0.090413333,0.03568,0,229961,41.33333333
0.72,0.739,0.6455,123.4805,-10.629,0.5,5.5,0.017175,0.056855,0.0698,0.0314,0,242913,54.5
0.590065789,0.181911842,0.424178947,103.8165921,-18.89610526,0.644736842,4.013157895,0.840753947,0.811226316,0.2451,0.044946053,0,240780.3816,16.46052632
0.58,0.582142857,0.555142857,99.66585714,-8.492,1,4.142857143,0.386985714,0.000120839,0.081542857,0.031328571,0,178818.8571,35.14285714
0.543416667,0.363871875,0.538346875,116.1448958,-13.78008333,0.802083333,3.854166667,0.532514479,0.116072441,0.157784375,0.047128125,0,185888.5,27.47916667
0.6695,0.662,0.7015,100.295,-14.122,0.5,6.5,0.1181,0.20445,0.0745,0.08155,0,199766.5,29.5
0.6222,0.4666,0.5114,101.9884,-10.0186,0.2,4.8,0.370154,7.70E-05,0.06424,0.0413,0,288805.6,35.6
0.3912,0.11922,0.2196,86.6066,-16.5136,1,4.6,0.7932,4.04E-07,0.2447,0.041,0,173031.8,2.4
0.627,0.768,0.802,100.071,-7.775,1,6,0.468,0,0.126,0.0625,0,216693,57
0.324,0.676,0.522,87.522,-2.813,1,0,0.0301,0.724,0.157,0.0334,0,142133,29
0.578,0.419,0.596,97.308,-13.796,0,5,0.876,0.00137,0.268,0.0499,0,311067,9
0.571,0.293,0.23,82.745,-11.914,0,0,0.828,0.179,0.112,0.0385,0,480000,44
0.632,0.301,0.782,82.16,-11.599,1,11,0.703,0,0.152,0.0498,0,182040,40
0.4825,0.62375,0.2015,116.642,-8.37925,1,4,0.00978775,0.1449678,0.181525,0.031825,0,278133.25,42.5
0.71579798,0.583282828,0.722484848,111.3194848,-9.807333333,0.737373737,4.929292929,0.387080606,0.067572265,0.23170303,0.113969697,0.01010101,276457.0808,33.41414141
0.7719,0.6104,0.794,110.6459,-10.0061,0.6,3.7,0.424864,0.0720488,0.09788,0.09864,0,313636,40
0.6815,0.38,0.775,118.0515,-16.8895,0,3.5,0.4995,0.6655,0.0891,0.03345,0,208367,34.5
0.647288889,0.652644444,0.452464444,117.4178,-6.159333333,0.644444444,5.933333333,0.135156756,1.38E-06,0.257584444,0.114995556,0.4,232468.2667,53.57777778
0.744,0.633,0.549,120.011,-7.732,1,2,0.0333,0,0.144,0.113,1,213533,53
0.7655,0.517,0.407,103.9955,-7.17,0.5,8,0.2852,0,0.1915,0.07635,1,206288.5,62
0.509,0.4395,0.228,105.058,-10.8745,0.5,4.5,0.409,0,0.138,0.03625,0,230313,43.5
0.562,0.794666667,0.691,107.759,-8.566666667,0,8.666666667,0.01108,0.356933333,0.071933333,0.033433333,0,302911.3333,54.33333333
0.388,0.54,0.387,77.52,-8.271,1,7,0.679,0,0.0961,0.0348,0,245203,38
0.59259375,0.34878125,0.61015625,110.0288438,-12.290375,0.8125,5.09375,0.80459375,9.08E-07,0.21661875,0.037025,0,153837.4375,32.15625
0.464647059,0.421823529,0.496294118,126.4447059,-13.985,0.529411765,5.470588235,0.390335294,0.079463829,0.242852941,0.069894118,0,242665.7059,26.94117647
0.69475,0.81275,0.75475,129.09875,-8.81925,0.75,3.25,0.51025,0.48369,0.117275,0.1136,0,285853.25,33
0.613791667,0.779427083,0.598476042,124.9509792,-8.537895833,0.71875,5.4375,0.109767375,0.02567427,0.190872917,0.06584375,0,272708.1875,38.23958333
0.480575,0.638525,0.447735,120.411725,-7.407775,1,4.525,0.355226,0.006703408,0.1974275,0.04412,0,265338.725,45.6
0.629,0.923,0.648,105.203,-2.904,1,5,0.0121,0,0.0794,0.0342,0,272333,40
0.675,0.869,0.845,88.044,-4.3325,1,1,0.00268,0,0.16,0.0483,0,225500,56
0.821,0.6605,0.761,111.378,-10.532,1,1,0.435925,0.738,0.10455,0.0843,0,239380,28
0.7058,0.5362,0.7582,118.0624,-9.009,0.8,5.8,0.1144,0.00130302,0.15576,0.03702,0,196456,49.4
0.4836,0.7186,0.5654,94.5838,-8.7034,0.2,9.4,0.14574,0.001065154,0.1108,0.10244,0,182375.8,50.4
0.42,0.766,0.41,68.393,-4.231,0,4,0.0239,3.08E-05,0.11,0.179,0,262240,56
0.478,0.818,0.163,127.953,-5.076,1,4,0.00292,0.00789,0.438,0.0377,0,226867,60
0.551333333,0.556333333,0.667666667,83.73366667,-10.587,0.666666667,3.333333333,0.541866667,0.180706667,0.262033333,0.047566667,0,197804.3333,30
0.662916667,0.456083333,0.436991667,111.62725,-12.16108333,0.666666667,4,0.63275,0.682975,0.156816667,0.037225,0,265225.3333,38.58333333
0.543111111,0.259433333,0.334633333,121.0035556,-19.05066667,0.777777778,6.777777778,0.719,0.908,0.1771,0.040988889,0,271825.2222,31.66666667
0.705,0.32,0.645,98.3,-16.7705,0.5,9,0.628,0.0564,0.1042,0.06695,0,312646.5,39.5
0.4508,0.8427,0.5177,125.3675,-5.8196,0.4,6.5,0.02026323,0.06260675,0.14121,0.07465,0,208261.4,48.9
0.662,0.503,0.691,97.0525,-6.7525,1,5,0.4415,2.13E-05,0.128,0.04195,0,141533.5,48.5
0.525928571,0.856357143,0.567714286,144.3209286,-7.940642857,0.785714286,6.142857143,0.073298571,0.000622309,0.184142857,0.15775,0.285714286,188869.5,27.64285714
0.432111111,0.698444444,0.368111111,129.5582222,-6.844222222,0.555555556,6.222222222,0.10989,0.033148894,0.178377778,0.047233333,0,243146.8889,50.55555556
0.4355,0.3995,0.259,78.8875,-10.163,0.5,3.5,0.558,0.00905,0.09745,0.03125,0,208626.5,32
0.68018,0.65332,0.78304,112.36074,-11.64706,0.46,6.02,0.265318,0.035324735,0.258336,0.113596,0.02,322256.14,32.38
0.368357143,0.175854286,0.318285714,102.0507143,-22.5615,0.571428571,4.571428571,0.944714286,0.411957329,0.15545,0.044328571,0,273392.5,10.07142857
0.787428571,0.548428571,0.806428571,118.609,-12.98085714,0.714285714,5.857142857,0.059658571,8.55E-06,0.212671429,0.2716,0,262668.1429,41.57142857
0.736,0.604,0.685,172.959,-11.026,1,7,0.0103,5.98E-05,0.13,0.163,0,337800,46
0.72,0.797,0.705,180.103,-7.758,1,1,0.0138,0.000588,0.0604,0.144,0,318560,32
0.767,0.479,0.833,81.427,-13.342,1,11,0.0621,0,0.0531,0.253,0,237493,45
0.512,0.425,0.501,102.141,-9.2245,1,6,0.732,0,0.1935,0.0478,0,159200,26.5
0.5285,0.51525,0.37375,103.7655,-9.7825,0.75,6,0.19186,1.14E-05,0.189175,0.030775,0,225860,42
0.479055556,0.400838889,0.482666667,129.0835741,-14.02657407,0.740740741,5.611111111,0.512882222,0.017500989,0.425975926,0.067798148,0,260686.1852,40.77777778
0.498307692,0.716846154,0.528461538,112.214,-7.127923077,0.769230769,6.153846154,0.251799231,0.000484476,0.326292308,0.052569231,0,269192,44.61538462
0.462466667,0.2876,0.361653333,129.5944667,-12.61926667,0.933333333,4.2,0.8384,0.077756662,0.112213333,0.033353333,0,222426.8667,33.53333333
0.509625,0.54525,0.6120625,108.343875,-14.0789375,0.8125,5.4375,0.1900225,0.000842569,0.13438125,0.0367,0,216049.4375,47.875
0.666,0.626,0.96,100.62,-8.735,1,8,0.182,0.873,0.0748,0.0399,0,299800,37
0.4395,0.37325,0.327,124.883,-11.10825,1,6,0.7615,2.96E-05,0.2867,0.099625,0,246306.75,34.5
0.537,0.84,0.211,124.269,-4.626,1,9,0.2,2.15E-06,0.0998,0.0363,0,224693,71
0.6762,0.863,0.8196,139.1316,-4.8476,0.6,4.8,0.109318,0.005109032,0.1851,0.06986,0,293773.4,42.4
0.364,0.119,0.0758,77.275,-22.669,0,5,0.176,0.694,0.218,0.0453,0,245067,43
0.545102941,0.502691176,0.4635,122.0767941,-10.15510294,0.926470588,5.382352941,0.384989706,0.018451376,0.191722059,0.033294118,0,273786.8088,39.27941176
0.451285714,0.971142857,0.597857143,144.1082857,-4.686428571,1,4,0.007396186,0.005586486,0.255,0.063657143,0,178329.4286,42.57142857
0.5235,0.38585,0.8,120.50275,-16.60575,1,4.875,0.672875,0.246609375,0.1676375,0.03475,0,196813.125,28.125
0.542,0.453666667,0.907,131.735,-16.429,1,7.666666667,0.439333333,0.04497,0.2475,0.032,0,216110.6667,23.66666667
0.561,0.454,0.974,121.992,-17.846,1,2,0.699,0.883,0.08,0.0436,0,135507,25
0.136,0.122,0.124,78.854,-11.612,1,1,0.756,0.0132,0.0781,0.0351,0,285080,48
0.511,0.33,0.22,128.279,-11.665,1,7,0.76,0.000937,0.109,0.0268,0,318613,38
0.3291,0.121,0.2476,120.852,-24.6965,0,5,0.891,0.9195,0.0874,0.0358,0,410040,45
0.74,0.946,0.715,137.015,-11.681,0,0,0.0247,0.242,0.124,0.0353,0,364400,54
0.758857143,0.649428571,0.777642857,119.5072857,-6.703928571,0.642857143,6.571428571,0.180172143,0.012690554,0.197378571,0.035971429,0,209571.5,46.85714286
0.393,0.727,0.257,148.65,-6.266,1,9,0.173,0.705,0.175,0.0347,0,214400,28
0.788,0.687,0.897,102.345,-13.304,1,1,0.0348,2.03E-05,0.148,0.152,1,1428097,45
0.757,0.633,0.704,107.446,-11.657,1,0,0.0443,0,0.323,0.0687,0,279243,44
0.757,0.343,0.884,97.819,-12.643,1,7,0.408,0,0.302,0.0354,0,174960,39
0.548561404,0.324749123,0.454561404,118.7449825,-15.55135088,0.684210526,5.684210526,0.541607018,0.004443622,0.165675439,0.048475439,0,229983.5263,36.54385965
